Date,Close,Volume,Open,High,Low,Year,Month,Quarter,DayOfWeek
2025-11-07,154.84889388443324,5556988830.548565,154.84889388443324,154.84889388443324,154.84889388443324,2025,11,4,4
2025-11-08,161.87760775808556,6640253853.035683,161.87760775808556,161.87760775808556,161.87760775808556,2025,11,4,5
2025-11-09,158.15618865832252,3787812871.602458,158.15618865832252,158.15618865832252,158.15618865832252,2025,11,4,6
2025-11-10,164.26842094537048,4600362342.428592,164.26842094537048,164.26842094537048,164.26842094537048,2025,11,4,0
2025-11-11,167.54840917926455,5572975599.617281,167.54840917926455,167.54840917926455,167.54840917926455,2025,11,4,1
2025-11-12,154.34628754698477,6119928731.138143,154.34628754698477,154.34628754698477,154.34628754698477,2025,11,4,2
2025-11-13,153.19515043362588,5898647664.686135,153.19515043362588,153.19515043362588,153.19515043362588,2025,11,4,3
2025-11-14,145.15580784802805,7303794089.642745,145.15580784802805,145.15580784802805,145.15580784802805,2025,11,4,4
2025-11-15,139.00276447047776,8537259511.224628,139.00276447047776,139.00276447047776,139.00276447047776,2025,11,4,5
2025-11-16,139.59145707175173,3515375946.078547,139.59145707175173,139.59145707175173,139.59145707175173,2025,11,4,6
2025-11-17,137.4975729739525,4915090778.811192,137.4975729739525,137.4975729739525,137.4975729739525,2025,11,4,0
2025-11-18,130.68858764032888,7514441110.728822,130.68858764032888,130.68858764032888,130.68858764032888,2025,11,4,1
2025-11-19,140.60155456478054,7721886683.591121,140.60155456478054,140.60155456478054,140.60155456478054,2025,11,4,2
2025-11-20,136.43470513687834,6188944241.966924,136.43470513687834,136.43470513687834,136.43470513687834,2025,11,4,3
2025-11-21,133.60337500165332,8684394409.126163,133.60337500165332,133.60337500165332,133.60337500165332,2025,11,4,4
2025-11-22,128.48401421465474,10313891229.218143,128.48401421465474,128.48401421465474,128.48401421465474,2025,11,4,5
2025-11-23,127.62806806856854,3630542144.0941753,127.62806806856854,127.62806806856854,127.62806806856854,2025,11,4,6
2025-11-24,130.84897517738048,3991552010.3336043,130.84897517738048,130.84897517738048,130.84897517738048,2025,11,4,0
2025-11-25,138.3677130507636,6431600335.735572,138.3677130507636,138.3677130507636,138.3677130507636,2025,11,4,1
2025-11-26,139.0062092062614,4808709077.41163,139.0062092062614,139.0062092062614,139.0062092062614,2025,11,4,2
2025-11-27,142.92252259467037,5998548898.056817,142.92252259467037,142.92252259467037,142.92252259467037,2025,11,4,3
2025-11-28,140.8298940142595,3819216595.133187,140.8298940142595,140.8298940142595,140.8298940142595,2025,11,4,4
2025-11-29,137.46833804153275,5365486933.184003,137.46833804153275,137.46833804153275,137.46833804153275,2025,11,4,5
2025-11-30,136.08875145366935,2718227800.811016,136.08875145366935,136.08875145366935,136.08875145366935,2025,11,4,6
2025-12-01,134.57716421907872,3460372072.935849,134.57716421907872,134.57716421907872,134.57716421907872,2025,12,4,0
2025-12-02,126.74719818442522,6851062003.639887,126.74719818442522,126.74719818442522,126.74719818442522,2025,12,4,1
2025-12-03,138.68381774415911,6918508704.607495,138.68381774415911,138.68381774415911,138.68381774415911,2025,12,4,2
2025-12-04,145.03241215787318,6455831919.236613,145.03241215787318,145.03241215787318,145.03241215787318,2025,12,4,3
2025-12-05,139.0035856702843,4788215430.254418,139.0035856702843,139.0035856702843,139.0035856702843,2025,12,4,4
2025-12-06,133.19940782316152,4920570364.5913,133.19940782316152,133.19940782316152,133.19940782316152,2025,12,4,5
2025-12-07,132.21332316930986,2360842992.9684343,132.21332316930986,132.21332316930986,132.21332316930986,2025,12,4,6
2025-12-08,131.63667798299971,4308900064.808368,131.63667798299971,131.63667798299971,131.63667798299971,2025,12,4,0
2025-12-09,133.2876975493966,5265200020.040177,133.2876975493966,133.2876975493966,133.2876975493966,2025,12,4,1
2025-12-10,138.01268988378362,6612919737.71527,138.01268988378362,138.01268988378362,138.01268988378362,2025,12,4,2
2025-12-11,136.51252974936924,6601409509.828041,136.51252974936924,136.51252974936924,136.51252974936924,2025,12,4,3
2025-12-12,136.44042727909604,6531004549.074007,136.44042727909604,136.44042727909604,136.44042727909604,2025,12,4,4
2025-12-13,132.4674041542392,5827290706.453272,132.4674041542392,132.4674041542392,132.4674041542392,2025,12,4,5
2025-12-14,133.22106900469535,2259785741.0493307,133.22106900469535,133.22106900469535,133.22106900469535,2025,12,4,6
2025-12-15,129.57660231376835,2811466749.906449,129.57660231376835,129.57660231376835,129.57660231376835,2025,12,4,0
2025-12-16,127.70162570713056,5664789139.597919,127.70162570713056,127.70162570713056,127.70162570713056,2025,12,4,1
2025-12-17,128.8095625908113,4471455535.338424,128.8095625908113,128.8095625908113,128.8095625908113,2025,12,4,2
2025-12-18,123.08121963590442,5991785692.616783,123.08121963590442,123.08121963590442,123.08121963590442,2025,12,4,3
2025-12-19,119.47102833526988,6429346461.74471,119.47102833526988,119.47102833526988,119.47102833526988,2025,12,4,4
2025-12-20,126.1879023223493,5616521064.824057,126.1879023223493,126.1879023223493,126.1879023223493,2025,12,4,5
2025-12-21,125.78919713672443,1874498407.279519,125.78919713672443,125.78919713672443,125.78919713672443,2025,12,4,6
2025-12-22,126.01866473018241,2593618351.5364947,126.01866473018241,126.01866473018241,126.01866473018241,2025,12,4,0
2025-12-23,125.76066206540068,4107959590.6911936,125.76066206540068,125.76066206540068,125.76066206540068,2025,12,4,1
2025-12-24,123.9193038826096,3449135611.6053176,123.9193038826096,123.9193038826096,123.9193038826096,2025,12,4,2
2025-12-25,122.56774375278773,2590460582.9893656,122.56774375278773,122.56774375278773,122.56774375278773,2025,12,4,3
2025-12-26,120.09013792486492,2449069367.6865826,120.09013792486492,120.09013792486492,120.09013792486492,2025,12,4,4
2025-12-27,122.18760348085107,4206343443.092035,122.18760348085107,122.18760348085107,122.18760348085107,2025,12,4,5
2025-12-28,124.63847125670826,1903845564.1442995,124.63847125670826,124.63847125670826,124.63847125670826,2025,12,4,6
2025-12-29,125.19116108131975,2274998025.866254,125.19116108131975,125.19116108131975,125.19116108131975,2025,12,4,0
2025-12-30,123.09934938681572,5206138693.770085,123.09934938681572,123.09934938681572,123.09934938681572,2025,12,4,1
2025-12-31,124.85607450703749,3452065269.058434,124.85607450703749,124.85607450703749,124.85607450703749,2025,12,4,2
2026-01-01,124.5164171836461,3867698668.3454027,124.5164171836461,124.5164171836461,124.5164171836461,2026,1,1,3
2026-01-02,126.73481257128296,2664879770.7789636,126.73481257128296,126.73481257128296,126.73481257128296,2026,1,1,4
2026-01-03,132.0483994914527,4974468671.385098,132.0483994914527,132.0483994914527,132.0483994914527,2026,1,1,5
2026-01-04,133.28816839764232,2744139511.4650235,133.28816839764232,133.28816839764232,133.28816839764232,2026,1,1,6
2026-01-05,133.86037430010327,3302730567.102762,133.86037430010327,133.86037430010327,133.86037430010327,2026,1,1,0
2026-01-06,138.14624626670062,5820371010.09981,138.14624626670062,138.14624626670062,138.14624626670062,2026,1,1,1
2026-01-07,141.10228180261717,6358691083.473678,141.10228180261717,141.10228180261717,141.10228180261717,2026,1,1,2
2026-01-08,136.27267880262593,4282729414.3858867,136.27267880262593,136.27267880262593,136.27267880262593,2026,1,1,3
2026-01-09,138.2946068711558,5391114708.492818,138.2946068711558,138.2946068711558,138.2946068711558,2026,1,1,4
2026-01-10,135.84243943306166,5480506163.955695,135.84243943306166,135.84243943306166,135.84243943306166,2026,1,1,5
2026-01-11,135.80170404935623,1741084690.0364935,135.80170404935623,135.80170404935623,135.80170404935623,2026,1,1,6
2026-01-12,139.4276268849873,3419018211.6660347,139.4276268849873,139.4276268849873,139.4276268849873,2026,1,1,0
2026-01-13,139.1103423634471,6620955216.998631,139.1103423634471,139.1103423634471,139.1103423634471,2026,1,1,1
2026-01-14,145.09717589746134,8047083050.044898,145.09717589746134,145.09717589746134,145.09717589746134,2026,1,1,2
2026-01-15,146.70846905618052,6912090068.388402,146.70846905618052,146.70846905618052,146.70846905618052,2026,1,1,3
2026-01-16,142.27295549504774,4997355899.443064,142.27295549504774,142.27295549504774,142.27295549504774,2026,1,1,4
2026-01-17,144.82360113807155,3957207958.6767917,144.82360113807155,144.82360113807155,144.82360113807155,2026,1,1,5
2026-01-18,143.70920085761944,2020461664.9235215,143.70920085761944,143.70920085761944,143.70920085761944,2026,1,1,6
2026-01-19,138.5946736566872,3109392767.1241255,138.5946736566872,138.5946736566872,138.5946736566872,2026,1,1,0
2026-01-20,133.43360509528503,5368206627.398914,133.43360509528503,133.43360509528503,133.43360509528503,2026,1,1,1
2026-01-21,125.81062416788743,6120599149.8276615,125.81062416788743,125.81062416788743,125.81062416788743,2026,1,1,2
2026-01-22,129.33791858850012,5920873768.451463,129.33791858850012,129.33791858850012,129.33791858850012,2026,1,1,3
2026-01-23,128.22398381822603,3474685432.7283425,128.22398381822603,128.22398381822603,128.22398381822603,2026,1,1,4
2026-01-24,127.24900586659474,4037508318.9055634,127.24900586659474,127.24900586659474,127.24900586659474,2026,1,1,5
2026-01-25,127.04951352257324,1718383638.1534047,127.04951352257324,127.04951352257324,127.04951352257324,2026,1,1,6
2026-01-26,118.89050038610903,5664989178.023534,118.89050038610903,118.89050038610903,118.89050038610903,2026,1,1,0
2026-01-27,124.20384054241987,4633082596.320432,124.20384054241987,124.20384054241987,124.20384054241987,2026,1,1,1
2026-01-28,127.1523419223292,3973148773.7933435,127.1523419223292,127.1523419223292,127.1523419223292,2026,1,1,2
2026-01-29,125.04471508843886,3822310928.6863894,125.04471508843886,125.04471508843886,125.04471508843886,2026,1,1,3
2026-01-30,117.61753429620335,6228789001.774594,117.61753429620335,117.61753429620335,117.61753429620335,2026,1,1,4
2026-01-31,117.30168147280109,7242419430.231638,117.30168147280109,117.30168147280109,117.30168147280109,2026,1,1,5
2026-02-01,105.3546472133961,10199780344.194159,105.3546472133961,105.3546472133961,105.3546472133961,2026,2,1,6
2026-02-02,100.89974142414994,5980726033.0707655,100.89974142414994,100.89974142414994,100.89974142414994,2026,2,1,0
2026-02-03,104.51783551612739,7782942955.704701,104.51783551612739,104.51783551612739,104.51783551612739,2026,2,1,1
2026-02-04,97.61983239747126,6137256412.2257185,97.61983239747126,97.61983239747126,97.61983239747126,2026,2,1,2
2026-02-05,92.2922393896508,7691167277.271055,92.2922393896508,92.2922393896508,92.2922393896508,2026,2,1,3
2026-02-06,78.50039816888382,11362345050.952269,78.50039816888382,78.50039816888382,78.50039816888382,2026,2,1,4
2026-02-07,87.57576306445752,12677917416.686546,87.57576306445752,87.57576306445752,87.57576306445752,2026,2,1,5
2026-02-08,87.6724462446035,5597873838.47702,87.6724462446035,87.6724462446035,87.6724462446035,2026,2,1,6
2026-02-09,87.04941449412165,3304072820.4419966,87.04941449412165,87.04941449412165,87.04941449412165,2026,2,1,0
2026-02-10,86.83640091013909,4465418533.922044,86.83640091013909,86.83640091013909,86.83640091013909,2026,2,1,1
2026-02-11,82.859350330399,3056871645.9416747,82.859350330399,82.859350330399,82.859350330399,2026,2,1,2
2026-02-12,79.26902777120368,4300002945.332792,79.26902777120368,79.26902777120368,79.26902777120368,2026,2,1,3
2026-02-13,78.24213346951659,3832247845.408604,78.24213346951659,78.24213346951659,78.24213346951659,2026,2,1,4
2026-02-14,84.25776148298227,3874312629.4464235,84.25776148298227,84.25776148298227,84.25776148298227,2026,2,1,5
2026-02-15,88.16260342417432,3130873805.923042,88.16260342417432,88.16260342417432,88.16260342417432,2026,2,1,6
2026-02-16,85.9432570451624,4348972609.458301,85.9432570451624,85.9432570451624,85.9432570451624,2026,2,1,0
2026-02-17,86.47724615896905,3755375031.7448964,86.47724615896905,86.47724615896905,86.47724615896905,2026,2,1,1
2026-02-18,85.08405734921202,3311275325.9730883,85.08405734921202,85.08405734921202,85.08405734921202,2026,2,1,2
2026-02-19,81.51090951064302,3401702595.3262744,81.51090951064302,81.51090951064302,81.51090951064302,2026,2,1,3
2026-02-20,82.32948048072353,3082347845.3774166,82.32948048072353,82.32948048072353,82.32948048072353,2026,2,1,4
2026-02-21,84.48180620699738,4145075829.24566,84.48180620699738,84.48180620699738,84.48180620699738,2026,2,1,5
2026-02-22,85.22914603897226,2095739467.0093822,85.22914603897226,85.22914603897226,85.22914603897226,2026,2,1,6
2026-02-23,82.62121426327303,2126838762.0942636,82.62121426327303,82.62121426327303,82.62121426327303,2026,2,1,0
2026-02-24,77.74239675092372,5278871884.141234,77.74239675092372,77.74239675092372,77.74239675092372,2026,2,1,1
2026-02-25,79.15951859088946,3903764080.859528,79.15951859088946,79.15951859088946,79.15951859088946,2026,2,1,2
2026-02-26,87.54949142727354,6263451317.5161915,87.54949142727354,87.54949142727354,87.54949142727354,2026,2,1,3
2026-02-27,85.91778139468347,4413629752.034521,85.91778139468347,85.91778139468347,85.91778139468347,2026,2,1,4
2026-02-28,81.97478574698155,4075158244.6100698,81.97478574698155,81.97478574698155,81.97478574698155,2026,2,1,5
2026-03-01,84.43256932045497,4906565933.938777,84.43256932045497,84.43256932045497,84.43256932045497,2026,3,1,6
2026-03-02,83.59894859103784,4982906465.582213,83.59894859103784,83.59894859103784,83.59894859103784,2026,3,1,0
2026-03-03,86.6938918426954,5882886994.583463,86.6938918426954,86.6938918426954,86.6938918426954,2026,3,1,1
2026-03-04,87.21330452440068,5221323004.591456,87.21330452440068,87.21330452440068,87.21330452440068,2026,3,1,2
2026-03-05,91.04761359657869,7414937844.356771,91.04761359657869,91.04761359657869,91.04761359657869,2026,3,1,3
